年月日,営業日フラグ,備考
2023-01-01,FALSE,元日
2023-01-02,FALSE,振替休日
2023-01-03,TRUE,
2023-01-04,TRUE,
2023-01-05,TRUE,
2023-01-06,TRUE,
2023-01-07,FALSE,
2023-01-08,FALSE,
2023-01-09,FALSE,成人の日
2023-01-10,TRUE,
2023-01-11,TRUE,
2023-01-12,TRUE,
2023-01-13,TRUE,
2023-01-14,FALSE,
2023-01-15,FALSE,
2023-01-16,TRUE,
2023-01-17,TRUE,
2023-01-18,TRUE,
2023-01-19,TRUE,
2023-01-20,TRUE,
2023-01-21,FALSE,
2023-01-22,FALSE,
2023-01-23,TRUE,
2023-01-24,TRUE,
2023-01-25,TRUE,
2023-01-26,TRUE,
2023-01-27,TRUE,
2023-01-28,FALSE,
2023-01-29,FALSE,
2023-01-30,TRUE,
2023-01-31,TRUE,
2023-02-01,TRUE,
2023-02-02,TRUE,
2023-02-03,TRUE,
2023-02-04,FALSE,
2023-02-05,FALSE,
2023-02-06,TRUE,
2023-02-07,TRUE,
2023-02-08,TRUE,
2023-02-09,TRUE,
2023-02-10,TRUE,
2023-02-11,FALSE,建国記念の日
2023-02-12,FALSE,
2023-02-13,TRUE,
2023-02-14,TRUE,
2023-02-15,TRUE,
2023-02-16,TRUE,
2023-02-17,TRUE,
2023-02-18,FALSE,
2023-02-19,FALSE,
2023-02-20,TRUE,
2023-02-21,TRUE,
2023-02-22,TRUE,
2023-02-23,FALSE,天皇誕生日
2023-02-24,TRUE,
2023-02-25,FALSE,
2023-02-26,FALSE,
2023-02-27,TRUE,
2023-02-28,TRUE,
2023-03-01,TRUE,
2023-03-02,TRUE,
2023-03-03,TRUE,
2023-03-04,FALSE,
2023-03-05,FALSE,
2023-03-06,TRUE,
2023-03-07,TRUE,
2023-03-08,TRUE,
2023-03-09,TRUE,
2023-03-10,TRUE,
2023-03-11,FALSE,
2023-03-12,FALSE,
2023-03-13,TRUE,
2023-03-14,TRUE,
2023-03-15,TRUE,
2023-03-16,TRUE,
2023-03-17,TRUE,
2023-03-18,FALSE,
2023-03-19,FALSE,
2023-03-20,FALSE,春分の日
2023-03-21,TRUE,
2023-03-22,TRUE,
2023-03-23,TRUE,
2023-03-24,TRUE,
2023-03-25,FALSE,
2023-03-26,FALSE,
2023-03-27,TRUE,
2023-03-28,TRUE,
2023-03-29,TRUE,
2023-03-30,TRUE,
2023-03-31,TRUE,
2023-04-01,FALSE,
2023-04-02,FALSE,
2023-04-03,TRUE,
2023-04-04,TRUE,
2023-04-05,TRUE,
2023-04-06,TRUE,
2023-04-07,TRUE,
2023-04-08,FALSE,
2023-04-09,FALSE,
2023-04-10,TRUE,
2023-04-11,TRUE,
2023-04-12,TRUE,
2023-04-13,TRUE,
2023-04-14,TRUE,
2023-04-15,FALSE,
2023-04-16,FALSE,
2023-04-17,TRUE,
2023-04-18,TRUE,
2023-04-19,TRUE,
2023-04-20,TRUE,
2023-04-21,TRUE,
2023-04-22,FALSE,
2023-04-23,FALSE,
2023-04-24,TRUE,
2023-04-25,TRUE,
2023-04-26,TRUE,
2023-04-27,TRUE,
2023-04-28,TRUE,
2023-04-29,FALSE,昭和の日
2023-04-30,FALSE,
2023-05-01,TRUE,
2023-05-02,TRUE,
2023-05-03,FALSE,憲法記念日
2023-05-04,FALSE,みどりの日
2023-05-05,FALSE,こどもの日
2023-05-06,FALSE,
2023-05-07,FALSE,
2023-05-08,TRUE,
2023-05-09,TRUE,
2023-05-10,TRUE,
2023-05-11,TRUE,
2023-05-12,TRUE,
2023-05-13,FALSE,
2023-05-14,FALSE,
2023-05-15,TRUE,
2023-05-16,TRUE,
2023-05-17,TRUE,
2023-05-18,TRUE,
2023-05-19,TRUE,
2023-05-20,FALSE,
2023-05-21,FALSE,
2023-05-22,TRUE,
2023-05-23,TRUE,
2023-05-24,TRUE,
2023-05-25,TRUE,
2023-05-26,TRUE,
2023-05-27,FALSE,
2023-05-28,FALSE,
2023-05-29,TRUE,
2023-05-30,TRUE,
2023-05-31,TRUE,
2023-06-01,TRUE,
2023-06-02,TRUE,
2023-06-03,FALSE,
2023-06-04,FALSE,
2023-06-05,TRUE,
2023-06-06,TRUE,
2023-06-07,TRUE,
2023-06-08,TRUE,
2023-06-09,TRUE,
2023-06-10,FALSE,
2023-06-11,FALSE,
2023-06-12,TRUE,
2023-06-13,TRUE,
2023-06-14,TRUE,
2023-06-15,TRUE,
2023-06-16,TRUE,
2023-06-17,FALSE,
2023-06-18,FALSE,
2023-06-19,TRUE,
2023-06-20,TRUE,
2023-06-21,TRUE,
2023-06-22,TRUE,
2023-06-23,TRUE,
2023-06-24,FALSE,
2023-06-25,FALSE,
2023-06-26,TRUE,
2023-06-27,TRUE,
2023-06-28,TRUE,
2023-06-29,TRUE,
2023-06-30,TRUE,
2023-07-01,FALSE,
2023-07-02,FALSE,
2023-07-03,TRUE,
2023-07-04,TRUE,
2023-07-05,TRUE,
2023-07-06,TRUE,
2023-07-07,TRUE,
2023-07-08,FALSE,
2023-07-09,FALSE,
2023-07-10,TRUE,
2023-07-11,TRUE,
2023-07-12,TRUE,
2023-07-13,TRUE,
2023-07-14,TRUE,
2023-07-15,FALSE,
2023-07-16,FALSE,
2023-07-17,FALSE,海の日
2023-07-18,TRUE,
2023-07-19,TRUE,
2023-07-20,TRUE,
2023-07-21,TRUE,
2023-07-22,FALSE,
2023-07-23,FALSE,
2023-07-24,TRUE,
2023-07-25,TRUE,
2023-07-26,TRUE,
2023-07-27,TRUE,
2023-07-28,TRUE,
2023-07-29,FALSE,
2023-07-30,FALSE,
2023-07-31,TRUE,
2023-08-01,TRUE,
2023-08-02,TRUE,
2023-08-03,TRUE,
2023-08-04,TRUE,
2023-08-05,FALSE,
2023-08-06,FALSE,
2023-08-07,TRUE,
2023-08-08,TRUE,
2023-08-09,TRUE,
2023-08-10,TRUE,
2023-08-11,FALSE,山の日
2023-08-12,FALSE,
2023-08-13,FALSE,
2023-08-14,TRUE,
2023-08-15,TRUE,
2023-08-16,TRUE,
2023-08-17,TRUE,
2023-08-18,TRUE,
2023-08-19,FALSE,
2023-08-20,FALSE,
2023-08-21,TRUE,
2023-08-22,TRUE,
2023-08-23,TRUE,
2023-08-24,TRUE,
2023-08-25,TRUE,
2023-08-26,FALSE,
2023-08-27,FALSE,
2023-08-28,TRUE,
2023-08-29,TRUE,
2023-08-30,TRUE,
2023-08-31,TRUE,
2023-09-01,TRUE,
2023-09-02,FALSE,
2023-09-03,FALSE,
2023-09-04,TRUE,
2023-09-05,TRUE,
2023-09-06,TRUE,
2023-09-07,TRUE,
2023-09-08,TRUE,
2023-09-09,FALSE,
2023-09-10,FALSE,
2023-09-11,TRUE,
2023-09-12,TRUE,
2023-09-13,TRUE,
2023-09-14,TRUE,
2023-09-15,TRUE,
2023-09-16,FALSE,
2023-09-17,FALSE,
2023-09-18,FALSE,敬老の日
2023-09-19,TRUE,
2023-09-20,TRUE,
2023-09-21,TRUE,
2023-09-22,TRUE,
2023-09-23,FALSE,秋分の日
2023-09-24,FALSE,
2023-09-25,TRUE,
2023-09-26,TRUE,
2023-09-27,TRUE,
2023-09-28,TRUE,
2023-09-29,TRUE,
2023-09-30,FALSE,
2023-10-01,FALSE,
2023-10-02,TRUE,
2023-10-03,TRUE,
2023-10-04,TRUE,
2023-10-05,TRUE,
2023-10-06,TRUE,
2023-10-07,FALSE,
2023-10-08,FALSE,
2023-10-09,FALSE,スポーツの日
2023-10-10,TRUE,
2023-10-11,TRUE,
2023-10-12,TRUE,
2023-10-13,TRUE,
2023-10-14,FALSE,
2023-10-15,FALSE,
2023-10-16,TRUE,
2023-10-17,TRUE,
2023-10-18,TRUE,
2023-10-19,TRUE,
2023-10-20,TRUE,
2023-10-21,FALSE,
2023-10-22,FALSE,
2023-10-23,TRUE,
2023-10-24,TRUE,
2023-10-25,TRUE,
2023-10-26,TRUE,
2023-10-27,TRUE,
2023-10-28,FALSE,
2023-10-29,FALSE,
2023-10-30,TRUE,
2023-10-31,TRUE,
2023-11-01,FALSE,
2023-11-02,FALSE,
2023-11-03,FALSE,文化の日
2023-11-04,FALSE,
2023-11-05,FALSE,
2023-11-06,TRUE,
2023-11-07,TRUE,
2023-11-08,TRUE,
2023-11-09,TRUE,
2023-11-10,TRUE,
2023-11-11,FALSE,
2023-11-12,FALSE,
2023-11-13,TRUE,
2023-11-14,TRUE,
2023-11-15,TRUE,
2023-11-16,TRUE,
2023-11-17,TRUE,
2023-11-18,FALSE,
2023-11-19,FALSE,
2023-11-20,TRUE,
2023-11-21,TRUE,
2023-11-22,TRUE,
2023-11-23,FALSE,勤労感謝の日
2023-11-24,TRUE,
2023-11-25,FALSE,
2023-11-26,FALSE,
2023-11-27,TRUE,
2023-11-28,TRUE,
2023-11-29,TRUE,
2023-11-30,TRUE,
2023-12-01,TRUE,
2023-12-02,FALSE,
2023-12-03,FALSE,
2023-12-04,TRUE,
2023-12-05,TRUE,
2023-12-06,TRUE,
2023-12-07,TRUE,
2023-12-08,TRUE,
2023-12-09,FALSE,
2023-12-10,FALSE,
2023-12-11,TRUE,
2023-12-12,TRUE,
2023-12-13,TRUE,
2023-12-14,TRUE,
2023-12-15,TRUE,
2023-12-16,FALSE,
2023-12-17,FALSE,
2023-12-18,TRUE,
2023-12-19,TRUE,
2023-12-20,TRUE,
2023-12-21,TRUE,
2023-12-22,TRUE,
2023-12-23,FALSE,
2023-12-24,FALSE,
2023-12-25,TRUE,
2023-12-26,TRUE,
2023-12-27,TRUE,
2023-12-28,TRUE,
2023-12-29,TRUE,
2023-12-30,FALSE,
2023-12-31,FALSE,
2024-01-01,FALSE,元日
2024-01-02,TRUE,
2024-01-03,TRUE,
2024-01-04,TRUE,
2024-01-05,TRUE,
2024-01-06,FALSE,
2024-01-07,FALSE,
2024-01-08,FALSE,成人の日
2024-01-09,TRUE,
2024-01-10,TRUE,
2024-01-11,TRUE,
2024-01-12,TRUE,
2024-01-13,FALSE,
2024-01-14,FALSE,
2024-01-15,TRUE,
2024-01-16,TRUE,
2024-01-17,TRUE,
2024-01-18,TRUE,
2024-01-19,TRUE,
2024-01-20,FALSE,
2024-01-21,FALSE,
2024-01-22,TRUE,
2024-01-23,TRUE,
2024-01-24,TRUE,
2024-01-25,TRUE,
2024-01-26,TRUE,
2024-01-27,FALSE,
2024-01-28,FALSE,
2024-01-29,TRUE,
2024-01-30,TRUE,
2024-01-31,TRUE,
2024-02-01,TRUE,
2024-02-02,TRUE,
2024-02-03,FALSE,
2024-02-04,FALSE,
2024-02-05,TRUE,
2024-02-06,TRUE,
2024-02-07,TRUE,
2024-02-08,TRUE,
2024-02-09,TRUE,
2024-02-10,FALSE,
2024-02-11,FALSE,建国記念の日
2024-02-12,FALSE,振替休日
2024-02-13,TRUE,
2024-02-14,TRUE,
2024-02-15,TRUE,
2024-02-16,TRUE,
2024-02-17,FALSE,
2024-02-18,FALSE,
2024-02-19,TRUE,
2024-02-20,TRUE,
2024-02-21,TRUE,
2024-02-22,TRUE,
2024-02-23,FALSE,天皇誕生日
2024-02-24,FALSE,
2024-02-25,FALSE,
2024-02-26,TRUE,
2024-02-27,TRUE,
2024-02-28,TRUE,
2024-02-29,TRUE,
2024-03-01,TRUE,
2024-03-02,FALSE,
2024-03-03,FALSE,
2024-03-04,TRUE,
2024-03-05,TRUE,
2024-03-06,TRUE,
2024-03-07,TRUE,
2024-03-08,TRUE,
2024-03-09,FALSE,
2024-03-10,FALSE,
2024-03-11,TRUE,
2024-03-12,TRUE,
2024-03-13,TRUE,
2024-03-14,TRUE,
2024-03-15,TRUE,
2024-03-16,FALSE,
2024-03-17,FALSE,
2024-03-18,TRUE,
2024-03-19,TRUE,
2024-03-20,FALSE,春分の日
2024-03-21,TRUE,
2024-03-22,TRUE,
2024-03-23,FALSE,
2024-03-24,FALSE,
2024-03-25,TRUE,
2024-03-26,TRUE,
2024-03-27,TRUE,
2024-03-28,TRUE,
2024-03-29,TRUE,
2024-03-30,FALSE,
2024-03-31,FALSE,
2024-04-01,TRUE,
2024-04-02,TRUE,
2024-04-03,TRUE,
2024-04-04,TRUE,
2024-04-05,TRUE,
2024-04-06,FALSE,
2024-04-07,FALSE,
2024-04-08,TRUE,
2024-04-09,TRUE,
2024-04-10,TRUE,
2024-04-11,TRUE,
2024-04-12,TRUE,
2024-04-13,FALSE,
2024-04-14,FALSE,
2024-04-15,TRUE,
2024-04-16,TRUE,
2024-04-17,TRUE,
2024-04-18,TRUE,
2024-04-19,TRUE,
2024-04-20,FALSE,
2024-04-21,FALSE,
2024-04-22,TRUE,
2024-04-23,TRUE,
2024-04-24,TRUE,
2024-04-25,TRUE,
2024-04-26,TRUE,
2024-04-27,FALSE,
2024-04-28,FALSE,
2024-04-29,FALSE,昭和の日
2024-04-30,TRUE,
2024-05-01,TRUE,
2024-05-02,TRUE,
2024-05-03,FALSE,憲法記念日
2024-05-04,FALSE,みどりの日
2024-05-05,FALSE,こどもの日
2024-05-06,FALSE,振替休日
2024-05-07,TRUE,
2024-05-08,TRUE,
2024-05-09,TRUE,
2024-05-10,TRUE,
2024-05-11,FALSE,
2024-05-12,FALSE,
2024-05-13,TRUE,
2024-05-14,TRUE,
2024-05-15,TRUE,
2024-05-16,TRUE,
2024-05-17,TRUE,
2024-05-18,FALSE,
2024-05-19,FALSE,
2024-05-20,TRUE,
2024-05-21,TRUE,
2024-05-22,TRUE,
2024-05-23,TRUE,
2024-05-24,TRUE,
2024-05-25,FALSE,
2024-05-26,FALSE,
2024-05-27,TRUE,
2024-05-28,TRUE,
2024-05-29,TRUE,
2024-05-30,TRUE,
2024-05-31,TRUE,
2024-06-01,TRUE,
2024-06-02,TRUE,
2024-06-03,FALSE,
2024-06-04,FALSE,
2024-06-05,TRUE,
2024-06-06,TRUE,
2024-06-07,TRUE,
2024-06-08,TRUE,
2024-06-09,TRUE,
2024-06-10,FALSE,
2024-06-11,FALSE,
2024-06-12,TRUE,
2024-06-13,TRUE,
2024-06-14,TRUE,
2024-06-15,TRUE,
2024-06-16,TRUE,
2024-06-17,FALSE,
2024-06-18,FALSE,
2024-06-19,TRUE,
2024-06-20,TRUE,
2024-06-21,TRUE,
2024-06-22,TRUE,
2024-06-23,TRUE,
2024-06-24,FALSE,
2024-06-25,FALSE,
2024-06-26,TRUE,
2024-06-27,TRUE,
2024-06-28,TRUE,
2024-06-29,TRUE,
2024-06-30,TRUE,
